Date,Open,High,Low,Close,Adj Close,Volume
2021-11-30,159.99000549316406,165.52000427246094,159.9199981689453,165.3000030517578,163.86895751953125,174048100
2021-12-01,167.47999572753906,170.3000030517578,164.52999877929688,164.77000427246094,163.34356689453125,152052500
2021-12-02,158.74000549316406,164.1999969482422,157.8000030517578,163.75999450683594,162.34230041503906,136739200
2021-12-03,164.02000427246094,164.9600067138672,159.72000122070312,161.83999633789062,160.43893432617188,118023100
2021-12-06,164.2899932861328,167.8800048828125,164.27999877929688,165.32000732421875,163.8887939453125,107497000
2021-12-07,169.0800018310547,171.5800018310547,168.33999633789062,171.17999267578125,169.6980438232422,120405400
2021-12-08,172.1300048828125,175.9600067138672,170.6999969482422,175.0800018310547,173.56431579589844,116998900
2021-12-09,174.91000366210938,176.75,173.9199981689453,174.55999755859375,173.0487823486328,108923700
2021-12-10,175.2100067138672,179.6300048828125,174.69000244140625,179.4499969482422,177.89646911621094,115402700
2021-12-13,181.1199951171875,182.1300048828125,175.52999877929688,175.74000549316406,174.2185821533203,153237000
2021-12-14,175.25,177.74000549316406,172.2100067138672,174.3300018310547,172.82078552246094,139380400
2021-12-15,175.11000061035156,179.5,172.30999755859375,179.3000030517578,177.74777221679688,131063300
2021-12-16,179.27999877929688,181.13999938964844,170.75,172.25999450683594,170.76870727539062,150185800
2021-12-17,169.92999267578125,173.47000122070312,169.69000244140625,171.13999938964844,169.6584014892578,195432700
2021-12-20,168.27999877929688,170.5800018310547,167.4600067138672,169.75,168.28042602539062,107499100
2021-12-21,171.55999755859375,173.1999969482422,169.1199951171875,172.99000549316406,171.49240112304688,91185900
2021-12-22,173.0399932861328,175.86000061035156,172.14999389648438,175.63999938964844,174.1194610595703,92135300
2021-12-23,175.85000610351562,176.85000610351562,175.27000427246094,176.27999877929688,174.75389099121094,68356600
2021-12-27,177.08999633789062,180.4199981689453,177.07000732421875,180.3300018310547,176.24585723876953,74919600
2021-12-28,180.16000366210932,181.3300018310547,178.52999877929688,179.2899932861328,177.73782348632812,79144300
2021-12-29,179.3300018310547,180.6300048828125,178.13999938964844,179.3800048828125,177.82705688476562,62348900
2021-12-30,179.47000122070312,180.57000732421875,178.08999633789062,178.1999969482422,176.6572723388672,59773000
